Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AK_45_AC_170,NOHAB,1,3493,0,9.333333333333334,6.833333333333333,2.1666666666666665,1.1666666666666667,0.0,7.5,0.16666666666666666,15.833333333333334,2.6666666666666665,2.8333333333333335,2.6666666666666665,10.833333333333334,1.8333333333333333,593.0,40.166666666666664,697.0
L_AK_45_AC_170,NOHAB,1,3493,1,7.166666666666667,0.0,0.0,1.0,0.0,2.0,0.16666666666666666,17.0,2.6666666666666665,2.0,2.5,8.166666666666666,1.6666666666666667,446.6666666666667,35.5,526.5
L_AK_45_AC_170,NOHAB,1,3493,2,6.5,0.0,0.16666666666666666,0.16666666666666666,0.0,1.8333333333333333,0.5,14.166666666666666,5.0,4.0,1.8333333333333333,7.666666666666667,1.8333333333333333,426.5,26.333333333333332,496.5
L_AK_45_AC_170,NOHAB,1,3493,3,10.333333333333334,0.0,0.16666666666666666,1.0,0.0,2.0,0.3333333333333333,15.5,4.5,3.5,4.0,7.0,1.5,424.3333333333333,32.0,506.1666666666667
L_AK_45_AC_170,NOHAB,1,3493,4,14.666666666666666,5.666666666666667,5.5,7.0,0.0,10.0,2.8333333333333335,24.5,10.333333333333334,9.5,6.5,13.166666666666666,9.166666666666666,367.5,25.666666666666668,512.0
L_AK_45_AC_170,NOHAB,1,3493,5,22.166666666666668,11.666666666666666,18.5,28.5,2.1666666666666665,16.833333333333332,8.833333333333334,50.666666666666664,19.5,17.5,9.5,30.166666666666668,17.833333333333332,635.8333333333334,104.33333333333333,994.0
L_AK_45_AC_170,NOHAB,1,3493,6,10.166666666666666,7.666666666666667,41.166666666666664,40.666666666666664,3.3333333333333335,16.833333333333332,13.166666666666666,68.33333333333333,29.0,14.333333333333334,5.5,48.833333333333336,23.5,1479.3333333333333,243.16666666666666,2044.9999999999998
L_AK_45_AC_170,NOHAB,1,3493,7,10.5,5.166666666666667,72.33333333333333,27.833333333333332,4.333333333333333,17.333333333333332,11.666666666666666,66.0,18.0,11.166666666666666,5.5,38.333333333333336,23.166666666666668,1836.8333333333333,266.8333333333333,2415.0
L_AK_45_AC_170,NOHAB,1,3493,8,8.5,3.8333333333333335,75.66666666666667,34.0,3.8333333333333335,18.0,10.333333333333334,73.16666666666667,21.666666666666668,14.333333333333334,5.0,32.166666666666664,23.0,2004.3333333333333,231.5,2559.333333333333
L_AK_45_AC_170,NOHAB,1,3493,9,10.5,4.5,62.333333333333336,27.833333333333332,4.333333333333333,15.333333333333334,10.666666666666666,73.66666666666667,29.166666666666668,11.166666666666666,5.166666666666667,27.166666666666668,22.333333333333332,1983.0,189.5,2476.6666666666665
L_AK_45_AC_170,NOHAB,1,3493,10,11.833333333333334,4.666666666666667,43.833333333333336,24.166666666666668,3.5,15.833333333333334,9.333333333333334,67.0,26.166666666666668,9.5,2.8333333333333335,24.833333333333332,21.0,2215.3333333333335,214.66666666666666,2694.5000000000005
L_AK_45_AC_170,NOHAB,1,3493,11,11.0,6.333333333333333,39.0,26.333333333333332,3.3333333333333335,27.5,8.833333333333334,71.5,24.833333333333332,10.0,4.5,30.166666666666668,16.333333333333332,2166.5,215.0,2661.166666666667
L_AK_45_AC_170,NOHAB,1,3493,12,12.666666666666666,6.0,43.666666666666664,26.0,4.5,22.333333333333332,9.0,55.0,18.0,8.833333333333334,3.5,26.333333333333332,20.0,1915.8333333333333,275.3333333333333,2447.0
L_AK_45_AC_170,NOHAB,1,3493,13,13.333333333333334,4.666666666666667,46.333333333333336,25.333333333333332,4.0,17.166666666666668,9.166666666666666,61.333333333333336,16.333333333333332,11.0,6.333333333333333,34.666666666666664,22.5,2140.6666666666665,289.6666666666667,2702.5
L_AK_45_AC_170,NOHAB,1,3493,14,11.166666666666666,5.5,48.5,22.666666666666668,4.333333333333333,15.833333333333334,8.0,40.166666666666664,17.0,10.666666666666666,4.833333333333333,24.333333333333332,24.833333333333332,2066.1666666666665,266.0,2570.0
L_AK_45_AC_170,NOHAB,1,3493,15,15.166666666666666,5.666666666666667,51.166666666666664,25.5,4.166666666666667,19.333333333333332,8.833333333333334,45.666666666666664,27.666666666666668,9.166666666666666,11.666666666666666,30.666666666666668,26.0,2503.6666666666665,271.5,3055.8333333333326
L_AK_45_AC_170,NOHAB,1,3493,16,9.5,5.166666666666667,40.333333333333336,22.166666666666668,4.166666666666667,15.333333333333334,7.833333333333333,32.666666666666664,20.0,6.666666666666667,5.833333333333333,23.333333333333332,25.5,2572.1666666666665,263.8333333333333,3054.5
L_AK_45_AC_170,NOHAB,1,3493,17,7.5,5.166666666666667,45.833333333333336,20.0,4.166666666666667,12.5,8.166666666666666,29.166666666666668,20.333333333333332,5.0,5.5,19.166666666666668,23.666666666666668,2513.0,261.0,2980.1666666666665
L_AK_45_AC_170,NOHAB,1,3493,18,7.0,6.333333333333333,47.5,21.666666666666668,2.8333333333333335,15.666666666666666,8.666666666666666,22.333333333333332,14.0,1.6666666666666667,3.6666666666666665,19.833333333333332,23.0,2526.8333333333335,205.66666666666666,2926.6666666666665
L_AK_45_AC_170,NOHAB,1,3493,19,6.166666666666667,5.5,44.333333333333336,18.0,3.8333333333333335,15.833333333333334,8.833333333333334,24.5,16.666666666666668,3.1666666666666665,4.5,21.166666666666668,21.666666666666668,2452.8333333333335,187.16666666666666,2834.166666666667
L_AK_45_AC_170,NOHAB,1,3493,20,7.5,6.0,40.5,13.833333333333334,3.8333333333333335,16.0,8.166666666666666,13.666666666666666,12.333333333333334,3.0,3.6666666666666665,19.666666666666668,18.0,2185.5,174.83333333333334,2526.5
L_AK_45_AC_170,NOHAB,1,3493,21,5.0,6.5,35.833333333333336,11.5,4.0,16.166666666666668,6.333333333333333,9.833333333333334,6.0,2.8333333333333335,1.5,15.333333333333334,10.333333333333334,1750.0,148.33333333333334,2029.4999999999998
L_AK_45_AC_170,NOHAB,1,3493,22,8.333333333333334,12.333333333333334,30.333333333333332,8.666666666666666,7.833333333333333,18.333333333333332,5.166666666666667,23.5,5.333333333333333,5.666666666666667,5.166666666666667,18.5,8.0,1313.6666666666667,124.5,1595.3333333333333
L_AK_45_AC_170,NOHAB,1,3493,23,10.666666666666666,10.0,13.833333333333334,3.3333333333333335,1.6666666666666667,20.333333333333332,1.6666666666666667,19.833333333333332,4.5,2.5,3.6666666666666665,12.833333333333334,3.5,868.6666666666666,72.83333333333333,1049.8333333333335
AK_45_AC_170,HABIL,1,3493,0,6.6000000000000005,4.2,2.0,2.4,0.0,8.4,0.4000000000000001,18.533333333333335,4.733333333333333,3.466666666666667,5.0,7.933333333333334,1.8666666666666665,200.6,28.8,294.93333333333334
AK_45_AC_170,HABIL,1,3493,1,6.8,0.06666666666666667,0.13333333333333333,0.8666666666666667,0.0,4.2,0.20000000000000004,13.0,4.2,3.6666666666666665,3.8000000000000003,6.6000000000000005,1.0,106.60000000000001,15.133333333333333,166.26666666666665
AK_45_AC_170,HABIL,1,3493,2,7.2,0.0,0.20000000000000004,0.4666666666666666,0.0,3.0666666666666664,0.0,12.466666666666667,8.0,4.6000000000000005,3.8666666666666667,6.0,2.1999999999999997,87.13333333333333,11.466666666666667,146.66666666666666
AK_45_AC_170,HABIL,1,3493,3,11.533333333333333,2.4,0.26666666666666666,2.0,0.0,3.866666666666667,0.39999999999999997,17.53333333333333,7.400000000000001,6.8,5.933333333333334,5.6000000000000005,2.4666666666666663,113.26666666666667,13.333333333333334,192.80000000000004
AK_45_AC_170,HABIL,1,3493,4,21.733333333333334,9.133333333333333,8.733333333333334,16.400000000000002,0.7333333333333334,14.466666666666667,4.3999999999999995,38.733333333333334,15.466666666666669,14.200000000000001,11.0,50.0,10.666666666666666,253.4,32.266666666666666,501.33333333333337
AK_45_AC_170,HABIL,1,3493,5,22.46666666666667,14.866666666666667,30.2,39.06666666666667,6.133333333333333,24.73333333333333,11.666666666666666,95.26666666666665,28.26666666666667,25.333333333333332,15.333333333333334,223.0,24.866666666666664,1295.0,168.0,2024.1999999999998
AK_45_AC_170,HABIL,1,3493,6,3.0666666666666664,13.133333333333333,64.66666666666667,46.13333333333333,11.733333333333334,23.799999999999997,13.0,68.66666666666667,30.46666666666667,11.066666666666668,2.933333333333333,364.6666666666667,25.0,2308.2000000000003,471.93333333333334,3458.4666666666667
AK_45_AC_170,HABIL,1,3493,7,0.9333333333333335,11.6,95.26666666666667,48.53333333333334,15.666666666666666,24.8,14.333333333333334,57.666666666666664,23.933333333333334,5.066666666666666,0.5333333333333333,189.26666666666665,30.53333333333333,1708.3333333333333,489.3333333333333,2715.8
AK_45_AC_170,HABIL,1,3493,8,2.3333333333333335,10.066666666666668,93.06666666666666,50.86666666666667,15.199999999999998,28.53333333333333,12.533333333333331,77.46666666666665,39.13333333333333,17.866666666666664,2.266666666666667,123.60000000000001,35.46666666666667,1917.2666666666664,378.06666666666666,2803.733333333333
AK_45_AC_170,HABIL,1,3493,9,4.533333333333333,7.866666666666666,77.66666666666666,46.06666666666666,12.266666666666666,31.533333333333335,11.533333333333333,82.13333333333333,36.06666666666666,11.4,3.266666666666667,46.26666666666667,25.599999999999998,2033.2666666666667,293.93333333333334,2723.4
AK_45_AC_170,HABIL,1,3493,10,19.2,7.133333333333334,66.06666666666668,43.93333333333334,9.933333333333334,24.73333333333333,12.733333333333333,125.26666666666667,39.6,31.599999999999998,10.6,45.4,30.333333333333332,2101.866666666667,302.0,2870.3999999999996
AK_45_AC_170,HABIL,1,3493,11,16.599999999999998,7.8,64.06666666666666,39.86666666666667,9.266666666666666,20.733333333333334,11.866666666666667,115.93333333333334,35.6,22.933333333333334,7.066666666666666,47.133333333333326,27.133333333333336,2058.2000000000003,301.6666666666667,2785.866666666667
AK_45_AC_170,HABIL,1,3493,12,13.6,8.799999999999999,64.0,37.46666666666667,8.066666666666666,23.0,11.866666666666667,100.26666666666667,42.46666666666666,25.266666666666666,11.466666666666667,70.0,29.266666666666666,2051.6,290.73333333333335,2787.8666666666672
AK_45_AC_170,HABIL,1,3493,13,19.133333333333336,7.733333333333333,63.06666666666666,39.0,7.466666666666666,23.666666666666668,11.466666666666667,107.73333333333333,30.066666666666666,24.866666666666664,5.533333333333334,109.86666666666667,29.333333333333332,2182.2000000000003,283.93333333333334,2945.0666666666666
AK_45_AC_170,HABIL,1,3493,14,16.8,7.466666666666666,68.33333333333333,37.266666666666666,8.066666666666668,22.2,12.466666666666669,106.53333333333335,40.733333333333334,23.46666666666667,6.733333333333333,159.86666666666667,23.133333333333336,2293.4,286.1333333333333,3112.5999999999995
AK_45_AC_170,HABIL,1,3493,15,16.866666666666667,7.933333333333333,70.39999999999999,40.266666666666666,9.133333333333333,22.866666666666664,11.933333333333335,113.53333333333335,40.0,24.53333333333333,5.666666666666667,328.8,23.866666666666664,2030.3999999999999,328.1333333333334,3074.333333333333
AK_45_AC_170,HABIL,1,3493,16,13.0,12.066666666666668,80.8,44.199999999999996,11.333333333333334,25.2,12.066666666666668,115.66666666666667,36.199999999999996,22.8,4.933333333333333,272.1333333333333,24.0,2059.5333333333333,394.2,3128.133333333333
AK_45_AC_170,HABIL,1,3493,17,2.066666666666667,13.4,88.46666666666665,37.53333333333333,12.800000000000002,29.133333333333336,12.0,86.46666666666665,24.333333333333332,11.200000000000001,1.8,182.66666666666666,23.333333333333332,2266.2666666666664,561.3333333333333,3352.7999999999997
AK_45_AC_170,HABIL,1,3493,18,0.7333333333333334,11.0,71.66666666666667,32.13333333333333,13.866666666666667,26.46666666666667,12.266666666666666,63.20000000000001,20.066666666666666,5.266666666666667,0.4666666666666666,103.66666666666667,25.533333333333335,2260.8666666666663,417.6666666666667,3064.8666666666663
AK_45_AC_170,HABIL,1,3493,19,12.066666666666668,12.533333333333333,63.866666666666674,30.533333333333335,14.733333333333334,28.866666666666664,11.0,53.6,11.266666666666666,7.333333333333333,3.866666666666667,43.666666666666664,20.599999999999998,2333.2666666666664,253.33333333333334,2900.5333333333338
AK_45_AC_170,HABIL,1,3493,20,14.800000000000002,13.133333333333335,57.93333333333334,28.8,14.200000000000001,30.066666666666666,9.200000000000001,43.06666666666666,9.066666666666668,6.066666666666666,3.466666666666667,23.599999999999998,16.333333333333332,2157.4,197.53333333333333,2624.6666666666665
AK_45_AC_170,HABIL,1,3493,21,11.6,8.733333333333334,55.53333333333334,19.333333333333332,14.066666666666668,26.933333333333334,9.333333333333334,39.333333333333336,6.733333333333334,4.0,6.266666666666667,15.800000000000002,10.666666666666666,1682.2666666666667,189.53333333333333,2100.133333333333
AK_45_AC_170,HABIL,1,3493,22,8.533333333333333,14.0,32.00000000000001,10.466666666666667,9.733333333333334,24.933333333333337,6.0,26.666666666666668,6.666666666666667,3.733333333333333,5.6000000000000005,15.866666666666667,7.6000000000000005,900.7333333333332,138.20000000000002,1210.7333333333333
AK_45_AC_170,HABIL,1,3493,23,9.4,7.2,16.333333333333332,3.4,1.1333333333333335,23.933333333333334,1.7333333333333334,20.466666666666665,5.533333333333334,4.2,5.466666666666666,8.533333333333333,3.6,401.8,49.93333333333334,562.6666666666667
